Holiday Beach,28.167,-97.006,,,0
Tira,33.3217,-95.5609,307,,307
Barstow,31.4616,-103.3955,370,,370
Rudolph,26.6856,-97.7689,,,0
Imperial,31.2668,-102.6947,,,0
Granjeno,26.1374,-98.3032,301,,301
Springtown,32.9695,-97.6805,2873,,2873
Easterly,31.1055,-96.3841,,,0
Briggs,30.8896,-97.925,,,0
Troup,32.145,-95.1224,2000,,2000
Loving,33.2643,-98.5106,,,0
Lobo,30.814,-104.753,,,0
Granite Shoals,30.5895,-98.3778,5805,,5805
Lela,35.2275,-100.3429,,,0
Hunter,29.8072,-98.0236,,,0
Brazos,32.6615,-98.122,,,0
Lone Star,32.9392,-94.7091,1507,,1507
Oxford,30.6041,-98.7042,,,0
Palito Blanco,27.5917,-98.1892,,,0
Canyon Lake,29.8762,-98.2617,,,0
Tulia,34.5374,-101.7742,4667,,4667
Alma,32.2813,-96.5506,378,,378
Gordonville,33.7957,-96.8531,,,0
Luling,29.6817,-97.6466,5868,,5868
Falman,27.9281,-97.1713,,,0
Clute,29.0257,-95.3973,11634,,11634
Navasota,30.3869,-96.0895,8927,,8927
Malone,31.917,-96.8948,272,,272
Tulip,33.8082,-96.1314,,,0
Groves,29.9457,-93.9164,15769,,15769
Shafter,29.8202,-104.3033,,,0
Waller,30.0629,-95.9221,3359,,3359
Caney City,32.2097,-96.0381,224,,224
Houston,29.7868,-95.3905,5446468,,5446468
Roman Forest,30.1812,-95.1549,1917,,1917
Spring,30.0613,-95.383,,,0
Windcrest,29.5148,-98.3819,5866,,5866
Exell,35.6306,-101.9746,,,0
Moran,32.5471,-99.1663,265,,265
Welch,32.9306,-102.1256,,,0
Washburn,35.1767,-101.5732,,,0
Cactus,36.0444,-102.008,3374,,3374
Weimar,29.7,-96.7773,2184,,2184
Glidden,29.6976,-96.5908,,,0
La Grange,29.9129,-96.8767,5388,,5388
Elsa,26.2969,-97.9937,7134,,7134
Dalhart,36.058,-102.5123,8121,,8121
Farmersville,33.1609,-96.3609,3294,,3294
Los Altos Colonia,27.4905,-99.3859,,,0
Novice,31.9872,-99.6253,132,,132
Villa del Sol,26.1915,-97.5782,,,0
Cinco Ranch,29.7395,-95.7607,,,0
Bloomington,28.6504,-96.9022,,,0
Flynn,31.151,-96.1244,,,0
Wolfforth,33.5149,-102.0066,4922,,4922
Milford,32.1215,-96.9498,747,,747
College Station,30.5852,-96.296,207308,,207308
Blanket,31.8249,-98.7895,376,,376
Grand Prairie,32.6869,-97.0209,193837,,193837
Kerens,32.1308,-96.225,1531,,1531
Richwood,29.0775,-95.4064,3907,,3907
Victoria,28.8285,-96.985,68271,,68271
Nocona Hills,33.8524,-97.6435,,,0
Downing,32.024,-98.5506,,,0
Coble,33.5951,-102.503,,,0
Quintana,28.928,-95.317,95,,95
Socorro,31.6385,-106.2601,34048,,34048
Whiteflat,34.1054,-100.8896,,,0
Woodbranch,30.1814,-95.1834,1367,,1367
Hye,30.2424,-98.57,,,0
Booker,36.4561,-100.5402,1557,,1557
Burleson,32.5173,-97.3346,46145,,46145
Big Spring,32.2387,-101.4802,28624,,28624
Olney,33.3643,-98.7584,3099,,3099
Shady Hollow,30.1646,-97.8629,,,0
Priddy,31.6754,-98.5089,,,0
Bevil Oaks,30.1517,-94.2711,1251,,1251
Rachal,26.8901,-98.1353,,,0
Brownsboro,32.2985,-95.613,1229,,1229
Lake Bridgeport,33.2075,-97.8311,379,,379
Aldine,29.9122,-95.3785,,,0
Loma Alta,29.918,-100.7745,,,0
Cuney,32.0374,-95.4147,140,,140
Penelope,31.8585,-96.9281,202,,202
Colleyville,32.8913,-97.1486,26674,,26674
Jasper,30.9221,-93.9947,7804,,7804
Rancho Viejo,26.0361,-97.5568,2477,,2477
Purves,32.0035,-98.2703,,,0
Arney,34.6873,-102.103,,,0
Clarksville City,32.5328,-94.8945,915,,915
Gainesville,33.6391,-97.1488,16155,,16155
Mason,30.748,-99.2288,2238,,2238
Lilbert,31.7363,-94.901,,,0
Fairland,30.6441,-98.2847,,,0
Arispe,31.1512,-105.275,,,0
Moore Station,32.1905,-95.5704,203,,203
Martindale,29.8448,-97.8396,1266,,1266
Meridian,31.926,-97.6502,1480,,1480
Mooring,30.6896,-96.5555,,,0
Bishop Hills,35.2614,-101.9519,181,,181
Rosharon,29.35,-95.453,,,0
Ladonia,33.4283,-95.9482,614,,614
Jacksboro,33.2235,-98.1589,4087,,4087
Eden,31.2162,-99.844,1297,,1297
Killeen,31.0754,-97.7293,247489,,247489
South Padre Island,26.1218,-97.1703,2830,,2830
Cat Spring,29.8455,-96.3258,,,0
Adamsville,31.3013,-98.1689,,,0
Westway,31.9603,-106.576,,,0
Van Alstyne,33.4203,-96.5834,3964,,3964
Utopia,29.6188,-99.5153,,,0
Chester,30.9213,-94.6,312,,312
Lake Dallas,33.1277,-97.0234,7958,,7958
Kilgore,32.3979,-94.8603,18179,,18179
Brownsville,25.998,-97.4565,227883,,227883
Groveton,31.0572,-95.1269,1034,,1034
Laguna Vista,26.1075,-97.2967,3200,,3200
Jarrell,30.8101,-97.6139,1541,,1541
Double Oak,33.0633,-97.1117,3079,,3079
Lenorah,32.3046,-101.8762,,,0
Warren City,32.553,-94.9058,293,,293
Pleasant Valley,33.9373,-98.5982,329,,329
Tornillo,31.4366,-106.1033,,,0
Aledo,32.6973,-97.607,7563,,7563
Malakoff,32.1727,-96.0162,2940,,2940
Hollywood Park,29.5995,-98.4841,3365,,3365
Rising Star,32.0976,-98.9665,830,,830
George West,28.33,-98.1184,2581,,2581
Glazier,36.0114,-100.2637,,,0
Greenville,33.1116,-96.1098,25000,,25000
Wheelock,30.8977,-96.39,,,0
Notrees,31.9173,-102.7557,,,0
Sweeny,29.0464,-95.6986,3647,,3647
Hoover,35.5939,-100.8507,,,0
Arthur City,33.8704,-95.5063,,,0
Dayton,30.0358,-94.9024,13287,,13287
Pearland,29.5585,-95.3215,119940,,119940
Lake Worth,32.813,-97.4306,4960,,4960
Lydia,33.4462,-94.7547,,,0
Citrus City,26.3281,-98.3923,,,0
Fair Oaks Ranch,29.7451,-98.6395,9091,,9091
Bardwell,32.267,-96.6954,689,,689
First Colony,29.5747,-95.6086,,,0
Detroit,33.6602,-95.2665,693,,693
Dew,31.5952,-96.14,,,0
San Antonio,29.4722,-98.5247,2002530,,2002530
Dimmitt,34.5325,-102.3111,4255,,4255
Fort Stockton,30.8926,-102.8848,9421,,9421
Goober Hill,31.6516,-93.931,,,0
Iowa Park,33.9623,-98.682,6284,,6284
K-Bar Ranch,27.9928,-97.9267,,,0
Diana,32.7099,-94.7522,,,0
Grandfalls,31.3405,-102.8545,381,,381
Rose City,30.1049,-94.0506,527,,527
Hebron,33.0436,-96.8836,417,,417
Crosby,29.9146,-95.0591,,,0
Kingsbury,29.6484,-97.8176,,,0
B and E Colonia,26.3565,-98.7537,,,0
Asherton,28.4461,-99.7604,1077,,1077
Selman City,32.1902,-94.9619,,,0
Hickory Creek,33.111,-97.0307,4596,,4596
Copperas Cove,31.1192,-97.9141,32706,,32706
Poth,29.0726,-98.0809,2225,,2225
Manchaca,30.1353,-97.8362,,,0
Vandyke,31.9724,-98.5609,,,0
Fate,32.9431,-96.388,12090,,12090
Converse,29.5133,-98.3078,23375,,23375
Hutto,30.5372,-97.5514,25367,,25367
Wells,31.4916,-94.9473,813,,813
Lytle,29.2338,-98.7943,4082,,4082
Giles,34.8189,-100.586,,,0
Richland Hills,32.8095,-97.2273,8052,,8052
Oak Island,29.663,-94.6883,,,0
Jacksonville,31.9643,-95.2617,14429,,14429
Ace,30.5363,-94.8244,,,0
Francitas,28.8597,-96.3386,,,0
Annetta North,32.7193,-97.6723,546,,546
West Orange,30.0791,-93.7599,3419,,3419
Kurten,30.7897,-96.2759,403,,403
Morgan,32.0156,-97.6061,503,,503
Hungerford,29.404,-96.0837,,,0
Cut and Shoot,30.3404,-95.354,1328,,1328
Flowella,27.22,-98.0645,,,0
Lone Oak,32.9961,-95.9406,645,,645
Brookside Village,29.5907,-95.318,1588,,1588
Girard,33.3635,-100.6597,,,0
Fostoria,30.3263,-95.1663,,,0
Alba,32.7906,-95.6343,524,,524
Reklaw,31.8662,-94.9834,384,,384
Rayburn,30.4135,-94.9244,,,0
Kountze,30.3724,-94.316,2113,,2113
Castor,32.2549,-93.166,247,,247
Holly Beach,29.7708,-93.4593,,,0
Colfax,31.5208,-92.7001,1493,,1493
Beekman,32.9237,-91.8843,,,0
Rodessa,32.9735,-93.9968,272,,272
Rosepine,30.9207,-93.2857,1629,,1629
Big Bend,31.0738,-91.7921,,,0
Buras,29.3528,-89.5248,,,0
Kaplan,30.006,-92.2839,4762,,4762
Powhatan,31.8738,-93.2033,133,,133
Gassoway,32.9898,-91.2248,,,0
Keatchie,32.1885,-93.9055,,,0
Kraemer,29.8606,-90.6337,,,0
Leander,31.1485,-92.8465,,,0
Siracusaville,29.6886,-91.1522,,,0
Jennings,30.2233,-92.6582,9507,,9507
Lucky,32.2443,-93.0158,262,,262
Standard,31.9177,-92.2201,,,0
Lakeshore,32.535,-92.0328,,,0
Atlanta,31.8064,-92.7383,151,,151
Easton,30.7513,-92.4287,,,0
Robeline,31.6898,-93.3039,176,,176
Black Hawk,31.1557,-91.636,,,0
Intracoastal City,29.7844,-92.1562,,,0
Breaux Bridge,30.2829,-91.9043,18881,,18881
Litroe,32.9935,-92.1962,,,0
Ledoux,30.6191,-92.1901,,,0
Calvin,31.9617,-92.7758,222,,222
Gloster,32.1921,-93.8112,,,0
Braithwaite,29.8663,-89.9437,,,0
Port Barre,30.5565,-91.9565,2659,,2659
Henry,29.8833,-92.0785,,,0
Saint Landry,30.8444,-92.2579,,,0
Choudrant,32.551,-92.5118,979,,979
Shongaloo,32.9416,-93.2955,173,,173
Triumph,29.3443,-89.4683,,,0
Grand Isle,29.2134,-90.0306,1464,,1464
Tunica,30.9293,-91.5551,,,0
Bentley,31.5157,-92.4882,,,0
Maurice,30.1041,-92.1211,1413,,1413
Sieper,31.211,-92.8082,,,0
Center Point,31.2524,-92.2099,,,0
Gueydan,30.029,-92.507,1386,,1386
Lakeview,32.5238,-93.8299,,,0
South Mansfield,32.0181,-93.7237,346,,346
Grand Cane,32.0836,-93.8088,243,,243
Lafourche,29.7672,-90.7659,,,0
Pleasant Hill,31.8154,-93.5164,702,,702
Galbraith,31.4913,-92.8124,,,0
Chase,32.0971,-91.699,,,0
Batchelor,30.8405,-91.6615,,,0
Transylvania,32.6785,-91.1826,,,0
Gray,29.6776,-90.7833,,,0
Opelousas,30.528,-92.0851,25056,,25056
Arcadia,32.5506,-92.9218,2771,,2771
Denham Springs,30.4743,-90.9594,9834,,9834
Simsboro,32.5323,-92.7839,852,,852
Ludington,30.8741,-93.2852,,,0
Grand Coteau,30.4202,-92.0438,926,,926
Manchac,30.2916,-90.402,,,0
Chopin,31.4968,-92.8593,,,0
Sterlington,32.6888,-92.0603,2554,,2554
Lone Star,29.9277,-90.3406,,,0
Liberty Hill,32.3377,-92.8921,,,0
Creston,31.976,-93.0499,,,0
Egan,30.246,-92.5135,,,0
Galion,32.8596,-91.7532,,,0
Mayna,31.4263,-91.8615,,,0
Bourg,29.557,-90.6064,,,0
Merryville,30.7571,-93.5245,1116,,1116
Metairie,29.9976,-90.1781,,,0
Saint Maurice,31.7614,-92.9388,,,0
Minorca,31.5725,-91.4884,,,0
Oak Ridge,32.6244,-91.7731,126,,126
Reeves,30.5216,-93.0428,233,,233
Colquitt,32.9499,-92.9738,,,0
Naborton,32.0418,-93.5832,,,0
Mangham,32.309,-91.7795,638,,638
Scarsdale,29.8452,-89.9778,,,0
Husser,30.6794,-90.3373,,,0
Anacoco,31.2545,-93.344,829,,829
Dupont,30.9294,-91.9479,,,0
South Vacherie,29.9406,-90.6891,,,0
Clay,32.4329,-92.6771,,,0
Oakdale,30.8158,-92.6541,7722,,7722
Pilottown,29.1816,-89.2576,,,0
Gibson,29.6869,-90.9907,,,0
Spencer,32.7401,-92.1318,,,0
White Castle,30.1611,-91.1495,1766,,1766
Clare,31.3255,-93.6046,,,0
Haynesville,32.9667,-93.1376,2091,,2091
Blanchard,32.6091,-93.8841,3134,,3134
Westwego,29.9058,-90.1434,8549,,8549
Gilark,32.6388,-93.3096,,,0
Bayou Cane,29.6243,-90.751,,,0
Grayson,32.0492,-92.1116,520,,520
Gullett,30.7146,-90.5065,,,0
Walters,31.5474,-91.996,,,0
Baldwin,29.8388,-91.5522,2291,,2291
Fort Jesup,31.6118,-93.4077,,,0
Lutcher,30.0646,-90.7124,3300,,3300
Harvey,29.8871,-90.0664,,,0
Robert,30.5063,-90.3409,,,0
Collinston,32.6893,-91.8718,262,,262
Richmond,32.3884,-91.1804,558,,558
Long Bridge,31.0141,-92.0185,,,0
Bryceland,32.4485,-92.9924,103,,103
Vidalia,31.5668,-91.4405,3990,,3990
Clarks,32.0288,-92.1408,1000,,1000
Lena,31.4607,-92.7707,,,0
Bayou Goula,30.2105,-91.1765,,,0
Vernon,32.3888,-92.5715,,,0
Lafitte,29.6957,-90.0995,,,0
Brownsville,32.4883,-92.1619,,,0
Sicily Island,31.8492,-91.6599,483,,483
Junction City,33.0073,-92.7224,560,,560
Cheneyville,31.011,-92.29,597,,597
Bernice,32.8276,-92.6584,1638,,1638
Ossun,30.2834,-92.107,,,0
Glencoe,29.8112,-91.6702,,,0
Oretta,30.529,-93.4391,,,0
Sheltons,32.8293,-91.9074,,,0
Eva,31.4291,-91.7876,,,0
Old Jefferson,30.3776,-91.006,,,0
Zachary,30.6641,-91.1623,17538,,17538
Forbing,32.3927,-93.7274,,,0
Hagewood,31.7152,-93.2152,,,0
Hayes,30.1112,-92.9235,,,0
Wyatt,32.1554,-92.7032,,,0
Warnerton,30.9902,-90.1831,,,0
Crowley,30.2175,-92.3752,14429,,14429
Ragley,30.5127,-93.2324,,,0
Mound,32.333,-91.0241,16,,16
Jordan Hill,31.8591,-92.5156,,,0
Sulphur,30.229,-93.356,20278,,20278
Haile,32.831,-92.1462,,,0
Monterey,31.4436,-91.7191,,,0
Edgefield,32.0501,-93.336,199,,199
Fifth Ward,31.1207,-92.1584,,,0
Tullos,31.8188,-92.3292,385,,385
Bunkie,30.954,-92.1884,3928,,3928
Bush,30.6088,-89.9001,,,0
Bienville,32.3618,-92.9788,208,,208
Retreat,30.9721,-91.4851,,,0
Alsen,30.5713,-91.2043,,,0
Jena,31.6914,-92.1298,3972,,3972
Wilmer,30.8141,-90.3626,,,0
New Era,31.3671,-91.8273,,,0
Mount Hermon,30.9602,-90.2959,,,0
Oxford,31.9235,-93.628,,,0
Bonita,32.9206,-91.6751,255,,255
Calhoun,32.5153,-92.3539,,,0
Laurel Grove,29.8238,-90.879,,,0
Lacombe,30.3141,-89.931,,,0
Pioneer,32.7381,-91.4381,143,,143
Starks,30.3105,-93.6667,,,0
Effie,31.216,-92.1557,,,0
Golden Meadow,29.3876,-90.2739,1999,,1999
Killona,29.9985,-90.4851,,,0
Noble,31.6899,-93.6832,252,,252
Bayou Sorrel,30.1619,-91.3357,,,0
Phoenix,29.646,-89.9398,,,0
Roy,32.224,-93.1521,,,0
Welsh,30.2355,-92.8135,2633,,2633
Jarreau,30.6207,-91.4509,,,0
Belle Rose,30.0421,-91.0498,,,0
Kentwood,30.9339,-90.5153,2404,,2404
Gardner,31.2696,-92.6929,,,0
Bordelonville,31.1011,-91.9005,,,0
Pierre Part,29.9555,-91.2074,,,0
Youngsville,30.096,-91.9964,13424,,13424
Houma,29.5799,-90.7058,142969,,142969
Summerville,31.7554,-92.1624,,,0
Cedar Grove,29.7949,-90.0223,,,0
Buhler,30.333,-93.3621,,,0
Marthaville,31.7388,-93.3966,,,0
Loranger,30.6357,-90.3981,,,0
Zwolle,31.6398,-93.6412,1929,,1929
Riverton,32.1607,-92.0962,,,0
Ponchatoula,30.4402,-90.4427,7265,,7265
Point Blue,30.6271,-92.3024,,,0
Calcasieu,31.0896,-92.7115,,,0
Epps,32.6038,-91.4814,824,,824
Juanita,30.6185,-93.4252,,,0
Sorrel,29.8879,-91.6226,,,0
Ventress,30.6824,-91.4248,,,0
Summerfield,32.9126,-92.8293,,,0
Martin,32.0983,-93.2193,567,,567
Kelly,31.9807,-92.1768,,,0
Haaswood,30.3288,-89.7445,,,0
Wheeling,31.7463,-92.8393,,,0
Frogmore,31.6032,-91.6704,,,0
Edgerly,30.2327,-93.506,,,0
Keithville,32.3332,-93.8363,,,0
Grand Point,30.0451,-90.7488,,,0
Poydras,29.8625,-89.8877,,,0
Alsatia,32.6129,-91.1823,,,0
Felixville,30.9424,-90.8768,,,0
Goldonna,32.0193,-92.9162,430,,430
Monroe,32.5184,-92.0774,115462,,115462
Carencro,30.3115,-92.0385,8973,,8973
Wilson,30.9236,-91.109,557,,557
Sugartown,30.8401,-93.0124,,,0
Jay,29.5952,-90.4684,,,0
Gonzales,30.2131,-90.9234,10771,,10771
Ruston,32.5329,-92.6364,28199,,28199
Montgomery,31.6677,-92.8877,721,,721
Covington,30.4808,-90.1122,10416,,10416
Evangeline,30.2624,-92.5707,,,0
Marrero,29.8871,-90.1126,,,0
Jonesville,31.6238,-91.83,2095,,2095
Swartz,32.5809,-91.9869,,,0
Hall Summit,32.1768,-93.3055,287,,287
Marco,31.5093,-92.7649,,,0
Romeville,30.0676,-90.8341,,,0
Mount Lebanon,32.5053,-93.0499,75,,75
Serena,31.4405,-91.864,,,0
Clayton,31.7226,-91.5373,672,,672
Cypress,31.6054,-93.0388,,,0
Delhi,32.4529,-91.49,2716,,2716
Monticello,30.4881,-91.0449,,,0
Chackbay,29.8817,-90.7742,,,0
Cullen,32.9699,-93.4464,1097,,1097
Hamburg,31.0307,-91.9315,,,0
Jonesboro,32.2347,-92.7098,5402,,5402
Millikin,32.9618,-91.2259,,,0
Longville,30.609,-93.2282,,,0
Forest Hill,31.0478,-92.5241,803,,803
Rogers,31.5324,-92.2251,,,0
Dry Prong,31.5806,-92.5305,433,,433
Raceland,29.7282,-90.6362,,,0
Turkey Creek,30.8732,-92.417,459,,459
Grand Ecore,31.8157,-93.0849,,,0
Natalbany,30.5486,-90.4848,,,0
Greenwood,32.436,-93.9636,3189,,3189
Haughton,32.5272,-93.5042,3432,,3432
Woodworth,31.1655,-92.5097,1131,,1131
Loreauville,30.0601,-91.7378,885,,885
Supreme,29.8604,-90.9955,,,0
Olla,31.8981,-92.2404,1366,,1366
Belle Terre,30.0696,-91.0159,,,0
Montpelier,30.6823,-90.6545,248,,248
Baskin,32.2591,-91.7473,253,,253
Bancroft,30.5652,-93.6855,,,0
Lake Providence,32.8133,-91.1826,4581,,4581
Stanley,31.9608,-93.8995,107,,107
North Hodge,32.2845,-92.7171,378,,378
Flournoy,32.4493,-93.9002,,,0
Maringouin,30.4907,-91.5187,1030,,1030
Gretna,29.91,-90.0516,17935,,17935
Zona,30.7482,-90.0812,,,0
Elton,30.4812,-92.6976,1127,,1127
Flatwoods,31.4027,-92.8682,,,0
Washington,30.615,-92.0595,943,,943
Hodge,32.2719,-92.7303,441,,441
Mansura,31.0673,-92.0528,1406,,1406
Ferriday,31.6343,-91.5562,5553,,5553
Jefferson,29.9609,-90.1554,,,0
River Ridge,29.9593,-90.2202,,,0
Jamestown,32.3397,-93.2066,130,,130
Leonville,30.4661,-91.9811,1109,,1109
Evergreen,30.9527,-92.1052,298,,298
Arabi,29.9561,-89.9986,,,0
Funston,32.0499,-93.9691,,,0
Bosco,32.2902,-92.089,,,0
Weldon,32.8596,-92.7254,,,0
Bolivar,30.8691,-90.3948,,,0
Erwinville,30.5428,-91.3913,,,0
McNary,30.9895,-92.5794,214,,214
Welcome,30.0474,-90.8823,,,0
Mira,32.9421,-93.8891,,,0
Oberlin,30.607,-92.7724,1733,,1733
Melder,31.1052,-92.6365,,,0
Lake Arthur,30.0795,-92.6773,2802,,2802
Avondale,29.9072,-90.1933,,,0
Chatham,32.3094,-92.4522,540,,540
Arnaudville,30.4021,-91.932,1065,,1065
Boothville,29.333,-89.4052,,,0
Pineville,31.3414,-92.4096,14429,,14429
Percle,29.8685,-91.0118,,,0
Chauvin,29.4455,-90.594,,,0
Extension,31.9707,-91.806,,,0
Estelle,29.8438,-90.1006,,,0
Des Allemands,29.8162,-90.4746,,,0
Reddell,30.6687,-92.4268,,,0
Saint Francisville,30.7851,-91.3787,1627,,1627
Fenton,30.3638,-92.9164,369,,369
Centerville,29.7597,-91.4284,,,0
Clinton,30.8614,-91.015,1531,,1531
Evans,30.9891,-93.5021,,,0
Point,32.661,-92.2776,,,0
Pitkin,30.9344,-92.9267,,,0
Tendal,32.4324,-91.3668,,,0
Frierson,32.2487,-93.6893,,,0
Pine Grove,30.7099,-90.754,,,0
Mimosa Park,29.9063,-90.3562,,,0
Paradis,29.868,-90.4398,,,0
Hico,32.7449,-92.7138,,,0
Carville,30.2174,-91.0962,,,0
Darnell,32.6776,-91.4532,,,0
Verret,29.8619,-89.7798,,,0
Norco,29.9986,-90.4036,,,0
Derry,31.5341,-92.9477,,,0
Ellsworth,29.6733,-90.8151,,,0
Start,32.4902,-91.865,,,0
Pine Prairie,30.7818,-92.4223,1465,,1465
Innis,30.878,-91.6807,,,0
Frenier,30.1077,-90.4268,,,0
Gilbert,32.0507,-91.6567,563,,563
Geismar,30.2044,-91.0226,,,0
Diamond,29.5355,-89.762,,,0
Lebeau,30.7313,-91.9771,,,0
Morse,30.1221,-92.4985,803,,803
New Roads,30.6959,-91.4537,7623,,7623
Springville,30.4355,-90.6831,,,0
Shenandoah,30.4019,-91.002,,,0
Lettsworth,30.9335,-91.7048,,,0
Many,31.5662,-93.4778,2736,,2736
Delta,32.322,-90.9414,263,,263
Varnado,30.8953,-89.8319,336,,336
Whiteville,30.7883,-92.1476,,,0
Meaux,30.0208,-92.1826,,,0
Dunbarton,31.7268,-91.6587,,,0
Catahoula,30.2125,-91.7127,,,0
Shreveport,32.4659,-93.7959,287432,,287432
New Sarpy,29.981,-90.3829,,,0
Slidell,30.2882,-89.7826,93882,,93882
Westdale,32.1649,-93.4799,,,0
Searcy,31.7052,-92.2282,,,0
Delcambre,29.9515,-91.9917,1883,,1883
Enterprise,31.9032,-91.8832,,,0
Concession,29.831,-90.004,,,0
Ansley,32.3957,-92.6929,,,0
Hutton,31.3305,-93.0324,,,0
Maxie,30.3252,-92.4079,,,0
Winnfield,31.924,-92.6425,4922,,4922
Grosse Tete,30.4148,-91.4395,638,,638
Red Chute,32.5732,-93.6059,,,0
New Orleans,30.0687,-89.9288,1029123,,1029123
Eastwood,32.5606,-93.5625,,,0
Saint Gabriel,30.2536,-91.1013,7304,,7304
Plain Dealing,32.9074,-93.6992,960,,960
Cocodrie,29.2469,-90.6615,,,0
Wallace Ridge,31.6849,-91.8321,,,0
Crown Point,29.7722,-90.0854,,,0
Toro,31.2805,-93.5441,,,0
Gibsland,32.5395,-93.0541,921,,921
Westminster,30.408,-91.0906,,,0
Waggaman,29.9373,-90.2354,,,0
Eden Isle,30.2279,-89.7987,,,0
Edgard,30.0362,-90.546,,,0
Danville,32.229,-92.8479,,,0
Krotz Springs,30.5323,-91.7518,1218,,1218
Yscloskey,29.8419,-89.6884,,,0
Brusly,30.3943,-91.2517,2751,,2751
Pointe a la Hache,29.5737,-89.7808,,,0
Patterson,29.6909,-91.3096,5982,,5982
Natchitoches,31.7317,-93.0979,19466,,19466
Waterproof,31.8072,-91.3861,590,,590
Goldman,31.8285,-91.3807,,,0
Slaughter,30.7219,-91.1393,941,,941
Mer Rouge,32.7767,-91.7949,563,,563
Addis,30.3652,-91.2659,5227,,5227
Saint James,30.0184,-90.8513,,,0
Jones,32.9676,-91.6482,,,0
Perryville,32.7079,-92.0054,,,0
Gorum,31.433,-92.9435,,,0
Ravenswood,30.6721,-91.6896,,,0
Knight,30.9155,-93.4485,,,0
Benton,32.6906,-93.74,5743,,5743
Manifest,31.7102,-91.9621,,,0
Dodson,32.0808,-92.6587,314,,314
Vienna Bend,31.7372,-93.0343,,,0
Banks Springs,32.0764,-92.085,,,0
Lafayette,30.2083,-92.0322,265746,,265746
Natchez,31.6743,-93.0456,601,,601
Burr Ferry,31.0663,-93.496,,,0
Lindsay,30.7177,-91.2179,,,0
Sherburne,30.5149,-91.719,,,0
Brownsfield,30.5467,-91.1225,,,0
Kingston,32.1843,-93.711,,,0
Cankton,30.3455,-92.113,501,,501
Bayou Corne,30.0159,-91.1528,,,0
English Turn,29.8755,-89.9651,,,0
Newellton,32.0723,-91.239,1039,,1039
Sunset,30.4083,-92.064,3583,,3583
Crescent,30.2405,-91.2864,,,0
West Monroe,32.512,-92.1514,12657,,12657
Sikes,32.079,-92.4863,111,,111
Sibley,32.5423,-93.2947,1168,,1168
Iberville,30.296,-91.1168,,,0
Harahan,29.9374,-90.2031,9406,,9406
Lecompte,31.0882,-92.4005,1170,,1170
Hammond,30.506,-90.456,69180,,69180
Bayou Chicot,30.8171,-92.351,,,0
Union,30.0917,-90.8844,,,0
Springhill,33.0019,-93.4613,5631,,5631
Erath,29.9587,-92.037,2087,,2087
Anandale,31.2552,-92.454,,,0
Schriever,29.7334,-90.831,,,0
Shell Beach,29.8533,-89.6795,,,0
Alden Bridge,32.7751,-93.7202,,,0
Independence,30.6362,-90.5056,1891,,1891
Henderson,30.3163,-91.7995,1771,,1771
Ridgecrest,31.6018,-91.5302,642,,642
Terrytown,29.9016,-90.028,,,0
North Highlands,32.5693,-93.7899,,,0
Dunn,32.4643,-91.5785,,,0
Gramercy,30.061,-90.6929,14414,,14414
Pearl River,30.3687,-89.7495,2612,,2612
Fred,30.6488,-91.1054,,,0
Lillie,32.9221,-92.6614,117,,117
Arlington,30.3882,-91.1718,,,0
Grambling,32.5275,-92.7124,5239,,5239
Fisher,31.4934,-93.4597,222,,222
Gillis,30.3769,-93.1999,,,0
Saint Rose,29.9649,-90.3088,,,0
Homer,32.793,-93.0582,2693,,2693
Happy Jack,29.5219,-89.7337,,,0
Dubach,32.702,-92.6575,960,,960
Oakville,29.783,-90.0265,,,0
Stella,29.8194,-89.9959,,,0
Antrim,32.8774,-93.7052,,,0
Abita Springs,30.4765,-90.0292,2540,,2540
Saint Benedict,30.5269,-90.1126,,,0
Oak Grove,32.8619,-91.3911,1598,,1598
Midway,31.6788,-92.1493,,,0
Gilliam,32.829,-93.8433,161,,161
Paulina,30.0351,-90.7226,,,0
Westlake,30.2604,-93.2635,4618,,4618
Sugar Creek,32.6682,-92.8868,,,0
Charenton,29.8685,-91.5388,,,0
Folsom,30.6304,-90.1946,841,,841
Livonia,30.5623,-91.5502,3780,,3780
Marion,32.8997,-92.2405,752,,752
Darlington,30.878,-90.7815,,,0
Allen,31.8354,-93.2885,,,0
Bellwood,31.5274,-93.2054,,,0
Caspiana,32.289,-93.5563,,,0
Palmetto,30.7177,-91.9082,164,,164
Jackson,30.8346,-91.208,3740,,3740
Grant,30.7885,-92.9485,,,0
Donner,29.6958,-90.9443,,,0
Franklinton,30.8479,-90.1459,3436,,3436
Mermentau,30.1874,-92.584,644,,644
Point Place,31.6883,-93.0244,,,0
Davant,29.6085,-89.8484,,,0
Talisheek,30.5327,-89.8767,,,0
Tickfaw,30.577,-90.4871,771,,771
Woodside,30.8432,-91.8201,,,0
Saint Clair,29.8699,-89.969,,,0
Vinton,30.1957,-93.5818,2871,,2871
Rayne,30.2403,-92.2668,9621,,9621
Lisbon,32.7894,-92.8672,165,,165
Terry,32.9296,-91.3487,,,0
Gurley,30.8693,-91.134,,,0
Minden,32.6187,-93.2762,12559,,12559
Bayou Vista,29.6912,-91.2672,,,0
Kenner,30.0109,-90.2549,67451,,67451
Central,30.5593,-91.0368,28984,,28984
Acme,31.2857,-91.8204,,,0
Belle Chasse,29.8472,-90.0069,,,0
